Freq [GHz],"re(St(M4_p_T1,M4_p_T1)) []","im(St(M4_p_T1,M4_p_T1)) []","re(St(M4_p_T1,M4_n_T1)) []","im(St(M4_p_T1,M4_n_T1)) []","re(St(M4_p_T1,M3_p_T1)) []","im(St(M4_p_T1,M3_p_T1)) []","re(St(M4_p_T1,M3_n_T1)) []","im(St(M4_p_T1,M3_n_T1)) []","re(St(M4_n_T1,M4_p_T1)) []","im(St(M4_n_T1,M4_p_T1)) []","re(St(M4_n_T1,M4_n_T1)) []","im(St(M4_n_T1,M4_n_T1)) []","re(St(M4_n_T1,M3_p_T1)) []","im(St(M4_n_T1,M3_p_T1)) []","re(St(M4_n_T1,M3_n_T1)) []","im(St(M4_n_T1,M3_n_T1)) []","re(St(M3_p_T1,M4_p_T1)) []","im(St(M3_p_T1,M4_p_T1)) []","re(St(M3_p_T1,M4_n_T1)) []","im(St(M3_p_T1,M4_n_T1)) []","re(St(M3_p_T1,M3_p_T1)) []","im(St(M3_p_T1,M3_p_T1)) []","re(St(M3_p_T1,M3_n_T1)) []","im(St(M3_p_T1,M3_n_T1)) []","re(St(M3_n_T1,M4_p_T1)) []","im(St(M3_n_T1,M4_p_T1)) []","re(St(M3_n_T1,M4_n_T1)) []","im(St(M3_n_T1,M4_n_T1)) []","re(St(M3_n_T1,M3_p_T1)) []","im(St(M3_n_T1,M3_p_T1)) []","re(St(M3_n_T1,M3_n_T1)) []","im(St(M3_n_T1,M3_n_T1)) []"
250,0.466944907128315,0.154484492035127,0.046887494711572,-0.265807430876787,-0.231913318051382,-0.059162478356203,0.210415664833783,-0.646484438961989,0.046887494711572,-0.265807430876787,0.466219684998782,0.155562137740597,0.210486901289344,-0.646124074865696,-0.231322495191448,-0.061017567243778,-0.231913318051382,-0.059162478356203,0.210486901289344,-0.646124074865696,0.525372781564017,0.074283294017329,-0.016343411792466,-0.145697016065815,0.210415664833783,-0.646484438961989,-0.231322495191448,-0.061017567243778,-0.016343411792466,-0.145697016065815,0.524193878613246,0.075840241611828
251,0.467694372521985,0.149961582357595,0.046177018024085,-0.264224975936564,-0.231882007980657,-0.055336795863876,0.20551261884939,-0.649055836147338,0.046177018024085,-0.264224975936564,0.466982894365172,0.151048343267123,0.205590673100185,-0.648689254045698,-0.231312133197247,-0.057211978895088,-0.231882007980657,-0.055336795863876,0.205590673100185,-0.648689254045698,0.525467122426056,0.068189126978404,-0.016187260698907,-0.143193791660523,0.20551261884939,-0.649055836147338,-0.231312133197247,-0.057211978895088,-0.016187260698907,-0.143193791660523,0.524293729724058,0.069759798363103
252,0.468373712928475,0.145442385897304,0.045486741282048,-0.262639470298776,-0.2317883592808,-0.051526791116757,0.20057290342096,-0.651595953943622,0.045486741282048,-0.262639470298776,0.467676153530845,0.146537992887636,0.200657995218297,-0.651223213800862,-0.23123981967277,-0.053421872698016,-0.2317883592808,-0.051526791116757,0.200657995218297,-0.651223213800862,0.525464614330438,0.062106410603106,-0.015992752312766,-0.140689859140588,0.20057290342096,-0.651595953943622,-0.23123981967277,-0.053421872698016,-0.015992752312766,-0.140689859140588,0.524296752668102,0.06369066124069
253,0.468983169715131,0.140927854506369,0.044816851770819,-0.261051300900415,-0.231632864268671,-0.047733399371162,0.195596435466686,-0.654104071340259,0.044816851770819,-0.261051300900415,0.468299699250185,0.142032033928031,0.195688785592821,-0.653725238516463,-0.231106046286191,-0.049648177780154,-0.231632864268671,-0.047733399371162,0.195688785592821,-0.653725238516463,0.52536554391512,0.056036555802635,-0.015759553487589,-0.138186006120628,0.195596435466686,-0.654104071340259,-0.231106046286191,-0.049648177780154,-0.015759553487589,-0.138186006120628,0.524203228243896,0.057634242533508
254,0.46952299244306,0.136418935987915,0.044167523727333,-0.259460860418276,-0.231416026259575,-0.043957547945839,0.190583151246024,-0.656579458747617,0.044167523727333,-0.259460860418276,0.468853776346819,0.137531409713411,0.190682981408052,-0.656194604080187,-0.230911315632616,-0.045891815289064,-0.231416026259575,-0.043957547945839,0.190682981408052,-0.656194604080187,0.525170213192055,0.049980972315019,-0.015487353442302,-0.135683031697008,0.190583151246024,-0.656579458747618,-0.230911315632616,-0.045891815289064,-0.015487353442302,-0.135683031697008,0.524013452638402,0.051591953541201
255,0.469993438964155,0.131916574133034,0.043538918293851,-0.257868546855292,-0.231138359682724,-0.040200156129417,0.185533006493147,-0.659021378507839,0.043538918293851,-0.257868546855292,0.469338637809693,0.133037059608575,0.185640539213528,-0.658630578391631,-0.230656141348124,-0.042153698299967,-0.231138359682724,-0.040200156129417,0.185640539213528,-0.658630578391631,0.524878939843568,0.043941068640445,-0.015175863962981,-0.133181745845668,0.185533006493147,-0.659021378507839,-0.230656141348124,-0.042153698299967,-0.015175863962981,-0.133181745845668,0.523727737728128,0.045565204510964
256,0.470394775518425,0.127421708748038,0.04293118347949,-0.256274763129421,-0.230800390192808,-0.036462135072906,0.180445976542194,-0.661429085404181,0.04293118347949,-0.256274763129421,0.469754544889554,0.128549919048895,0.180561435045906,-0.661032421870214,-0.230341048219928,-0.038434731708465,-0.230800390192808,-0.036462135072906,0.180561435045906,-0.661032421870214,0.524492057517521,0.037918251958406,-0.014824819595315,-0.130682968818498,0.180445976542194,-0.661429085404181,-0.230341048219929,-0.038434731708466,-0.014824819595316,-0.130682968818498,0.523346411379128,0.039555404556115
257,0.470727276831312,0.122935275672225,0.042344454129576,-0.254679916665033,-0.230402654777017,-0.032744387667552,0.175322056444339,-0.663801827169033,0.042344454129577,-0.254679916665033,0.470101767195528,0.124070919561794,0.175445664542629,-0.663399387961635,-0.229966572291994,-0.034735812108602,-0.230402654777017,-0.032744387667552,0.175445664542629,-0.663399387961635,0.524009916120672,0.031913928026931,-0.014433977827641,-0.128187530538039,0.175322056444339,-0.663801827169033,-0.229966572291994,-0.034735812108602,-0.014433977827641,-0.128187530538039,0.522869817745343,0.033563961556634
258,0.470991226210703,0.118458206786403,0.041778851902828,-0.253084418986701,-0.229945701856908,-0.029047808408385,0.17016126107668,-0.666138844990712,0.041778851902828,-0.2530844189867,0.470380582791485,0.119600988779061,0.170293243047402,-0.665730723642995,-0.229533260965498,-0.031057827656581,-0.229945701856908,-0.029047808408385,0.170293243047402,-0.665730723642995,0.523432882109681,0.025929501064138,-0.014003119264354,-0.125696269990332,0.17016126107668,-0.666138844990712,-0.229533260965498,-0.031057827656581,-0.014003119264354,-0.125696269990332,0.522298317564693,0.02759228204192
259,0.471186915643315,0.113991430012413,0.04123448525641,-0.251488685315352,-0.229430091384461,-0.025373283243789,0.164963625242922,-0.668439374019166,0.04123448525641,-0.251488685315352,0.470591278291902,0.115141050440241,0.165104205707465,-0.668025669926696,-0.229041673093483,-0.027401657920491,-0.229430091384461,-0.025373283243789,0.165104205707465,-0.668025669926696,0.522761338779164,0.019966373612388,-0.013532047789531,-0.123210034615734,0.164963625242922,-0.668439374019166,-0.229041673093483,-0.027401657920491,-0.013532047789531,-0.123210034615734,0.521632288452357,0.021641771056026
260,0.471314645890196,0.109535869303858,0.040711449438902,-0.249893134166756,-0.228856394931741,-0.02172168941147,0.159729203765855,-0.670702643870666,0.040711449438902,-0.249893134166756,0.470734148956948,0.110692024387324,0.159878607562634,-0.670283462363202,-0.228492379069091,-0.023768173716378,-0.228856394931741,-0.02172168941147,0.159878607562634,-0.670283462363202,0.521995686546288,0.014025946385282,-0.013020590720549,-0.120729679697567,0.159729203765855,-0.670702643870666,-0.228492379069091,-0.023768173716378,-0.013020590720549,-0.120729679697567,0.520872125190706,0.015713832005631
261,0.471374726581055,0.105092444628305,0.040209826491239,-0.248298186952303,-0.228225195773545,-0.018093895261188,0.154458071571568,-0.672927879131574,0.040209826491239,-0.248298186952303,0.470809498786518,0.106254826550956,0.154616523626105,-0.672503331542753,-0.227885960906766,-0.020158236931066,-0.228225195773545,-0.018093895261188,0.154616523626105,-0.672503331542753,0.521136343231321,0.008109618097802,-0.012468598951478,-0.118256067748481,0.154458071571568,-0.672927879131574,-0.227885960906766,-0.020158236931066,-0.012468598951478,-0.118256067748481,0.520018240015318,0.009809866491002
262,0.471367476307169,0.100662071941158,0.039729685255678,-0.246704267582101,-0.227537088962439,-0.014490760064664,0.149150323765371,-0.675114299861266,0.039729685255678,-0.246704267582101,0.47081764061296,0.10183036892842,0.149318048956952,-0.674684503596097,-0.227223012315821,-0.016572700332093,-0.227537088962439,-0.014490760064664,0.149318048956952,-0.674684503596097,0.520183744333638,0.002218785279842,-0.011875947086024,-0.115790067894419,0.149150323765371,-0.675114299861266,-0.227223012315821,-0.016572700332093,-0.011875947086024,-0.11579006789442,0.519071062896558,0.003931274120234
263,0.471293222712614,0.096245663151461,0.039271081392851,-0.245111802070384,-0.226792681395629,-0.010913133813056,0.14380607569938,-0.677261122094253,0.039271081392851,-0.245111802070384,0.470758896192261,0.097419559553597,0.143983298724294,-0.676826200694284,-0.226504138765783,-0.013012407365198,-0.226792681395629,-0.010913133813056,0.143983298724293,-0.676826200694284,0.519138343302637,-0.003645157926564,-0.011242533559753,-0.113332555256128,0.14380607569938,-0.677261122094253,-0.226504138765783,-0.013012407365198,-0.011242533559753,-0.113332555256128,0.518031041816185,-0.001920547692976
264,0.471152302583581,0.091844126079841,0.038834057406982,-0.243521218143278,-0.22599259187306,-0.007361857002459,0.138425463031682,-0.67936755834155,0.038834057406982,-0.243521218143278,0.470633596293441,0.093023302459134,0.138612408263071,-0.678927641547586,-0.225729957542943,-0.009478191939785,-0.22599259187306,-0.007361857002459,0.138612408263071,-0.678927641547586,0.518000611803057,-0.009480819986037,-0.010568280751358,-0.110884410328152,0.138425463031682,-0.67936755834155,-0.225729957542943,-0.009478191939785,-0.010568280751358,-0.110884410328152,0.516898643038479,-0.00774420394772
265,0.470945061935559,0.087458364408835,0.03841864267934,-0.241932944848964,-0.225137451146226,-0.003837760407868,0.133008641777038,-0.68143281809132,0.03841864267934,-0.241932944848964,0.47044208078594,0.088642497631065,0.133205533121366,-0.680988041903544,-0.22490109779753,-0.005970878202814,-0.225137451146226,-0.003837760407868,0.133205533121366,-0.680988041903544,0.516771039974188,-0.015286812204372,-0.009853135082678,-0.108446518355294,0.133008641777038,-0.68143281809132,-0.22490109779753,-0.005970878202814,-0.009853135082678,-0.108446518355294,0.515674351375352,-0.013538302290153
266,0.470671856098148,0.08308927762582,0.038024853509987,-0.240347412170313,-0.224227901957123,-0.000341664846087,0.127555788349046,-0.683456108308814,0.038024853509987,-0.240347412170313,0.470184698724786,0.084278040956086,0.127762849099208,-0.683006615044172,-0.224018200580981,-0.0024912803016,-0.224227901957123,-0.000341664846087,0.127762849099208,-0.683006615044172,0.515450136682465,-0.021061748978483,-0.009097067107199,-0.10601976870654,0.127555788349046,-0.683456108308814,-0.224018200580981,-0.0024912803016,-0.009097067107199,-0.10601976870654,0.514358670444967,-0.019301453263357
267,0.470333049797315,0.078737760958781,0.037652693167907,-0.238765050640072,-0.223264599066824,0.003125619071937,0.122067099593682,-0.685436633935602,0.037652693167907,-0.238765050640072,0.469861808433326,0.079930824161721,0.122284552278782,-0.684982572282327,-0.223081918872747,0.000959797863983,-0.223264599066824,0.003125619071937,0.122284552278782,-0.684982572282327,0.514038429766974,-0.026804248061451,-0.008300071586737,-0.103605054246466,0.122067099593681,-0.685436633935602,-0.223081918872747,0.000959797863983,-0.008300071586737,-0.103605054246466,0.512952122923346,-0.025032270572481
268,0.469929017234874,0.07440470530514,0.037302151949587,-0.237186290958696,-0.222248209273181,0.006563291198829,0.116542792814141,-0.687373598388091,0.037302151949587,-0.237186290958696,0.46947377758334,0.075601734749607,0.116770859045985,-0.686915123457206,-0.222092917596136,0.004381562899393,-0.22224820927318,0.006563291198829,0.116770859045985,-0.686915123457206,0.512536466277353,-0.032512930842362,-0.007462167556025,-0.101203270704196,0.116542792814141,-0.687373598388091,-0.222092917596136,0.004381562899393,-0.007462167556026,-0.101203270704196,0.511455250788493,-0.030729371364852
269,0.469460142165011,0.070090997153876,0.036973207246113,-0.235611563614952,-0.221179411417132,0.009970562118026,0.110983105786906,-0.689266204055303,0.036973207246113,-0.235611563614952,0.469020983272337,0.071291655922106,0.111222006103225,-0.68880347742898,-0.22105187362267,0.00777323218284,-0.221179411417132,0.009970562118026,0.111222006103225,-0.68880347742898,0.510944812703647,-0.03818642264061,-0.006583398374879,-0.09881531603996,0.110983105786906,-0.689266204055303,-0.22105187362267,0.00777323218284,-0.006583398374879,-0.09881531603996,0.509868615556535,-0.036391376524728
270,0.468926817967671,0.06579751850116,0.036665823618854,-0.23404129850941,-0.220058896377169,0.013346653419994,0.105388296768942,-0.691113652795881,0.036665823618854,-0.23404129850941,0.46850381209786,0.067001466502479,0.105638250473408,-0.690646842572503,-0.219959475764483,0.011134034141711,-0.220058896377169,0.013346653419994,0.105638250473408,-0.690646842572503,0.509264055197615,-0.043823353014325,-0.005663831767658,-0.096442089809381,0.105388296768942,-0.691113652795881,-0.219959475764483,0.011134034141711,-0.005663831767659,-0.096442089809381,0.508192798509421,-0.042016910982375
271,0.468329447718629,0.061525146759734,0.036379952883794,-0.232475924580987,-0.218887367051479,0.016690797986837,0.099758644495937,-0.692915146434267,0.036379952883794,-0.232475924580987,0.467922660228629,0.06273204084884,0.100019869495014,-0.692444427270055,-0.218816424754291,0.014463208537397,-0.218887367051479,0.016690797986837,0.100019869495014,-0.692444427270055,0.507494799785055,-0.049422356082578,-0.004703559849701,-0.094084492525598,0.099758644495937,-0.692915146434267,-0.218816424754291,0.014463208537397,-0.004703559849702,-0.094084492525598,0.506428400913708,-0.047604604037116
272,0.467668444256076,0.057274754662254,0.036115534204574,-0.230915869436686,-0.217665538327344,0.020002240284725,0.094094448171502,-0.694669887256002,0.036115534204574,-0.230915869436686,0.467277933472359,0.058484248762106,0.094367160808191,-0.69419544040306,-0.217623433212482,0.017760006757931,-0.217665538327344,0.020002240284725,0.094367160808191,-0.69419544040306,0.505637672568674,-0.054982070861013,-0.003702699140434,-0.091743425019381,0.094094448171502,-0.694669887256002,-0.217623433212482,0.01776000675793,-0.003702699140434,-0.091743425019381,0.504576044229969,-0.053153089694014
273,0.46694423024358,0.053047210158822,0.035872494194282,-0.229361558984717,-0.216394137037374,0.023280236663513,0.088396027447242,-0.696377078502066,0.035872494194282,-0.229361558984716,0.466570047340103,0.054258955388165,0.088680442331768,-0.695899091842705,-0.216381225600913,0.021023692117819,-0.216394137037374,0.023280236663513,0.088680442331768,-0.695899091842705,0.503693319921074,-0.060501141610544,-0.00266139056284,-0.089419787797429,0.088396027447242,-0.696377078502066,-0.216381225600913,0.021023692117818,-0.00266139056284,-0.08941978779743,0.502636370312383,-0.058661007013828
274,0.466157238229253,0.048843376308934,0.035650747026053,-0.227813417071183,-0.215073901902179,0.026524055662946,0.082663722393599,-0.698035924862171,0.035650747026054,-0.227813417071183,0.465799427106956,0.050057021114483,0.082960052231125,-0.697554592939372,-0.215090538162996,0.024253540164428,-0.215073901902179,0.026524055662946,0.082960052231125,-0.697554592939372,0.501662408667406,-0.065978218198745,-0.001579799428984,-0.087114480399035,0.082663722393599,-0.698035924862171,-0.215090538162996,0.024253540164428,-0.001579799428984,-0.087114480399035,0.500610041598053,-0.064127000475873
275,0.465307910700987,0.044664111168062,0.035450194552497,-0.226271865120541,-0.213705583459119,0.029732978324773,0.076897893461397,-0.699645632966921,0.035450194552497,-0.226271865120541,0.464966507869013,0.045879301461362,0.077206348876824,-0.699161157010782,-0.213752118849716,0.027448838990264,-0.213705583459119,0.029732978324773,0.077206348876824,-0.699161157010782,0.49954562625727,-0.071411956473535,-0.000458115411295,-0.084828400751355,0.076897893461397,-0.699645632966921,-0.213752118849716,0.027448838990264,-0.000458115411295,-0.084828400751355,0.498497741285629,-0.069549720353413
276,0.464396700137637,0.040510267669097,0.03527072643399,-0.224737321780038,-0.212289943976775,0.032906298510133,0.071098921433986,-0.701205411878718,0.03527072643399,-0.224737321780038,0.464071734596406,0.041726646968069,0.071419710793918,-0.700717999828756,-0.212366727231216,0.030608889550474,-0.212289943976774,0.032906298510133,0.071419710793918,-0.700717999828756,0.497343680925451,-0.076801018648791,0.000703447500707,-0.082562444523542,0.071098921433986,-0.701205411878718,-0.212366727231216,0.030608889550474,0.000703447500707,-0.082562444523542,0.496300173502804,-0.074927823101198
277,0.463424069056007,0.036382693498861,0.03511222027584,-0.223210202568362,-0.210827757354829,0.036043323221519,0.065267207369918,-0.702714473581301,0.03511222027584,-0.223210202568362,0.463115562182345,0.037599903074054,0.065600536601885,-0.702224340104464,-0.210935134393618,0.033733005984862,-0.210827757354829,0.036043323221519,0.065600536601885,-0.702224340104464,0.495057301841063,-0.082144073701466,0.001904651058511,-0.08031750448001,0.065267207369918,-0.702714473581301,-0.210935134393618,0.033733005984862,0.001904651058511,-0.08031750448001,0.49401806346227,-0.080259971754737
