frequency,s11_real,s11_imag,s12_real,s12_imag,s13_real,s13_imag,s14_real,s14_imag,s21_real,s21_imag,s22_real,s22_imag,s23_real,s23_imag,s24_real,s24_imag,s31_real,s31_imag,s32_real,s32_imag,s33_real,s33_imag,s34_real,s34_imag,s41_real,s41_imag,s42_real,s42_imag,s43_real,s43_imag,s44_real,s44_imag
115,-0.30918980645540944,0.44661878055598236,0.16076232799178802,-0.35312320078159115,-0.13291626678040872,0.41193312536103127,0.04450679705104252,0.5003846624630475,0.16076232799178886,-0.35312320078159304,-0.3088388037629959,0.4471573739208167,0.044922735637461075,0.5001805142717418,-0.13269673389387504,0.41226963361349245,-0.1329162667804083,0.41193312536103094,0.04492273563746134,0.5001805142717419,-0.26824554089693065,0.3352294504198684,0.13902452433140725,-0.47660677736168705,0.04450679705104338,0.5003846624630472,-0.13269673389387499,0.41226963361349317,0.13902452433140586,-0.4766067773616876,-0.2682211406688546,0.3348613071394849
116,-0.3070783773390171,0.45020156026296276,0.1546665054016137,-0.35327540542718744,-0.12605749370904018,0.41248026529303783,0.05435902195683426,0.5001339053778084,0.15466650540161297,-0.35327540542718994,-0.30671913131778794,0.4507415653588127,0.054775007759794936,0.49992157117332126,-0.12583123901818793,0.4128169576892297,-0.1260574937090389,0.4124802652930384,0.05477500775979576,0.4999215711733212,-0.2676291539972896,0.3372075488239067,0.130327620485433,-0.47823093342521444,0.05435902195683601,0.5001339053778086,-0.12583123901818702,0.41281695768922977,0.1303276204854318,-0.47823093342521567,-0.2676140569822087,0.33683283068874476
117,-0.3048580152038963,0.4538322315882646,0.1486280813596618,-0.35329321766877203,-0.11925198262152976,0.4128826855599178,0.06417966850551868,0.4996875963866533,0.14862808135966266,-0.35329321766877436,-0.30449046594420826,0.4543735055082223,0.0645955689326535,0.4994670283150227,-0.11901900976423317,0.41321943457418353,-0.11925198262152915,0.41288268555991914,0.06459556893265325,0.4994670283150232,-0.2669381705509014,0.33925379346973117,0.12163185545056686,-0.47968511934192487,0.06417966850552068,0.4996875963866536,-0.11901900976423287,0.4132194345741833,0.12163185545056479,-0.4796851193419267,-0.26693259134390995,0.3388726309480766
118,-0.3025267574838856,0.4575064338018135,0.1426496516429592,-0.35317998649187343,-0.11250266713490666,0.41314383118561887,0.07396545193310727,0.49904823590459824,0.1426496516429594,-0.35317998649187626,-0.30215084841969075,0.4580488299058418,0.07438113329747936,0.4988193875147358,-0.11226298277975813,0.41348051131269353,-0.11250266713490581,0.41314383118561837,0.07438113329747957,0.4988193875147351,-0.26617013412132184,0.3413644726322037,0.11294005235377867,-0.4809713929323235,0.07396545193310908,0.49904823590459757,-0.11226298277975752,0.4134805113126934,0.11294005235377642,-0.4809713929323257,-0.2661742859663936,0.34097699916575575
119,-0.30008279756235284,0.4612197960876689,0.1367336740657426,-0.3529390620363085,-0.10581233866047138,0.41326716509114625,0.08371321063924445,0.49821832700103785,0.13673367406574222,-0.3529390620363118,-0.29969847568970753,0.46176316411920015,0.08412853815508223,0.49798115325854153,-0.10556595233568801,0.41360365291878326,-0.1058123386604695,0.41326716509114775,0.08412853815508264,0.4979811532585429,-0.26532273086426295,0.34353584767166506,0.10425491314221803,-0.48209180970662974,0.08371321063924614,0.4982183270010384,-0.10556595233568764,0.4136036529187834,0.10425491314221641,-0.4820918097066292,-0.2653368257264016,0.34314219969269943
120,-0.2975244818348479,0.4649679414290996,0.13088247204861062,-0.3525737917594075,-0.09918364931504468,0.4132561643147934,0.0934199024825991,0.4972003715283632,0.1308824720486118,-0.3525737917594097,-0.2971316979208134,0.4655121276406513,0.09383474026151362,0.4969548288287407,-0.09893057323808307,0.4135923385846812,-0.09918364931504293,0.4132561643147929,0.09383474026151431,0.49695482882874026,-0.2643937870580764,0.3457641566163041,0.09557902215149533,-0.48304841879148236,0.09341990248260015,0.497200371528362,-0.0989305732380834,0.4135923385846811,0.0955790221514935,-0.48304841879148297,-0.2644180356909113,0.3453644735723024
121,-0.29485030678150725,0.46874649029221116,0.12509823819403842,-0.3520875168165029,-0.09261911482602452,0.4131143164353969,0.10308260105550202,0.4959968664674589,0.12509823819403926,-0.352087516816506,-0.2944490155635342,0.4692913375788583,0.10349681210293113,0.49574291264872755,-0.0923593637346887,0.41345005809284097,-0.09261911482602202,0.41311431643539653,0.10349681210293148,0.495742912648728,-0.26338126664751565,0.3480456175485679,0.08691484970445462,-0.48384325905994235,0.10308260105550396,0.4959968664674581,-0.0923593637346895,0.41345005809284174,0.08691484970445257,-0.48384325905994213,-0.2634158786562986,0.34764004193373244
122,-0.2920589160554627,0.4725510641160898,0.11938303786229781,-0.3514835686515106,-0.08612111742383669,0.41284511619084996,0.112698491943554,0.49461030048342747,0.11938303786229852,-0.35148356865151126,-0.2916490764314365,0.4730964121557209,0.11311193815518329,0.4943478948381311,-0.08585470840958734,0.41318030842370496,-0.08612111742383591,0.4128451161908492,0.11311193815518371,0.4943478948381308,-0.2622832688073733,0.3503764318031658,0.07826475573543722,-0.4844783554583298,0.11269849194355522,0.4946103004834263,-0.08585470840958732,0.4131803084237045,0.07826475573543565,-0.4844783554583298,-0.2623284527071172,0.3499651091963737
123,-0.2891490975929546,0.4763772886173875,0.11373881274229311,-0.35076526579050504,-0.07969190871597095,0.4124520622842273,0.12226486897536368,0.49304315068509474,0.11373881274229335,-0.3507652657905075,-0.28873067280218057,0.4769229740167952,0.12267741113330954,0.49277225397177093,-0.07941886106005061,0.41278659055164624,-0.07969190871596918,0.41245206228422693,0.12267741113330935,0.4927722539717702,-0.2610980255321484,0.35275278698413687,0.0696309934354309,-0.4849557155237466,0.12226486897536556,0.4930431506850952,-0.07941886106005097,0.41278659055164624,0.06963099343543029,-0.48495571552374667,-0.2611539888008263,0.3523358660928567
124,-0.2861197807504719,0.48022079691701697,0.10816738441214005,-0.34993591083157444,-0.07333361253705221,0.41193865436996085,0.1317791304672747,0.4912978795819837,0.10816738441214216,-0.34993591083157705,-0.2856927385460881,0.4807666533629424,0.13219062823580977,0.49101845403618116,-0.07305394755000487,0.4122724064215381,-0.07333361253705087,0.4119386543699601,0.13219062823580985,0.49101845403618233,-0.2598238992573999,0.3551708598084964,0.06101571291399742,-0.48527732608610985,0.1317791304672768,0.491297879581983,-0.07305394755000522,0.41227240642153906,0.06101571291399654,-0.4852773260861105,-0.2598908483841864,0.3547484925182199
125,-0.28297003347391075,0.48407723249666545,0.10267045788481426,-0.348998787624112,-0.0670482277699684,0.41130839021264004,0.1412387754674263,0.4893769322326598,0.10267045788481456,-0.34899878762411485,-0.28253434628708385,0.4846230909110887,0.14164908738806553,0.4890889415776211,-0.06676196863499427,0.4116412560985461,-0.06704822776996747,0.4113083902126391,0.1416490873880647,0.4890889415776214,-0.258459380518281,0.3576268187836996,0.052420964874137804,-0.48544515014898887,0.14123877546742972,0.48937693223265893,-0.06676196863499345,0.41164125609854657,0.052420964874135015,-0.48544515014899176,-0.25853752104675676,0.35719916021248566
126,-0.279699059504266,0.4879422519925857,0.09724962513447051,-0.34795715863116444,-0.06083763113327052,0.4105647630110978,0.15064140000322349,0.4872827335785355,0.09724962513447295,-0.3479571586311652,-0.2792547046008492,0.48848794069159,0.15105038348902683,0.4869861430356505,-0.06054480275383939,0.41089663508382357,-0.06083763113326904,0.41056476301109734,0.15105038348902602,0.4869861430356519,-0.2570030856502938,0.36011682672625567,0.04384870429679137,-0.485461123943457,0.15064140000322568,0.4872827335785358,-0.06054480275384052,0.410896635083826,0.04384870429679123,-0.4854611239434578,-0.2570926222166032,0.35968403528402487
127,-0.2763061956240326,0.4918115278341611,0.09190636859949564,-0.3468142624683604,-0.054703579930564315,0.40971125888057774,0.15998469333590348,0.48501768595738287,0.09190636859949558,-0.3468142624683624,-0.2758531552541036,0.49235687268993983,0.16039220466484283,0.4847124622566017,-0.05440420878259121,0.41004203178888987,-0.0547035799305626,0.4097112588805778,0.16039220466484275,0.4847124622566031,-0.2554537545369279,0.3626370431286038,0.035300794131858534,-0.485327154149637,0.159984693335905,0.4850176859573827,-0.05440420878259296,0.41004203178889087,0.0353007941318582,-0.4853271541496371,-0.25555489090295014,0.3621992805808319
128,-0.2727909089482383,0.49568075073441054,0.08664206465849375,-0.34557331161340704,-0.0486477147578667,0.40875135448587463,0.16926643422552717,0.4825841667910601,0.08664206465849537,-0.3455733116134104,-0.2723291704892275,0.4962255753399899,0.16967232853283426,0.4822702781813896,-0.04834182874671872,0.4090809251616017,-0.04864771475786542,0.4087513544858742,0.1696723285328335,0.4822702781813899,-0.2538102484086886,0.3651836263814407,0.02677900899309356,-0.4850451152805889,0.1692664342255293,0.4825841667910594,-0.048341828746719384,0.40908092516160227,0.026779008993092906,-0.48504511528059074,-0.2539231874901844,0.36474105791695816
129,-0.26915279426356037,0.4995456320397619,0.08145798707594885,-0.3442374902800024,-0.0426715621652547,0.40768851481844726,0.17848448720948873,0.47998452644209677,0.08145798707594937,-0.34423749028000344,-0.2686823503574916,0.5000897578762026,0.17888861847888285,0.479661942702361,-0.042359190487762016,0.40801678245668394,-0.042671562165254,0.407688514818446,0.1788886184788815,0.47966194270236234,-0.25207154769757795,0.3677527358584179,0.018285038854431362,-0.48461684722365567,0.17848448720949156,0.4799845264420959,-0.04235919048776228,0.40801678245668555,0.018285038854430405,-0.48461684722365694,-0.2521964915873765,0.36730553016103973
130,-0.2653915714188166,0.5034019059460529,0.07635531041437425,-0.34280995245044504,-0.036776537269441106,0.4065261911106527,0.18763679889727092,0.477221086234047,0.07635531041437506,-0.3428099524504457,-0.26491242010425986,0.5039451525519919,0.18803901995103348,0.4768897786840869,-0.036457710281050285,0.40685305714396425,-0.03677653726944086,0.406526191110652,0.18803901995103084,0.47688977868408877,-0.25023674995096234,0.37034053387022015,0.009820492745672926,-0.4840441529343584,0.1876367988972725,0.4772210862340463,-0.03645771028105193,0.4068530571439658,0.009820492745671122,-0.4840441529343588,-0.2503738999372556,0.3698888631939714
131,-0.2615070827696626,0.5072453315877631,0.07133511341014337,-0.3412938200613287,-0.03096394631416495,0.40526781888032304,0.19672139428399354,0.47429613663067033,0.07133511341014395,-0.34129382006132863,-0.2610192276089643,0.5077875167312336,0.1971215567718446,0.47395607814314755,-0.030638695401295643,0.4055931869474776,-0.030963946314165047,0.40526781888032276,0.19712155677184232,0.4739560781431492,-0.24830506780828132,0.3729431874949507,0.0013869024457080492,-0.48332879627831055,0.19672139428399604,0.47429613663066955,-0.030638695401296323,0.4055931869474779,0.0013869024457070084,-0.48332879627831143,-0.2484546243880551,0.3724872277426584
132,-0.2574992906801986,0.5110716950073634,0.0663983823104409,-0.3396921813367588,-0.025234989175601276,0.40391681609899455,0.20573637308498893,0.4712119355692502,0.06639838231044219,-0.3396921813367605,-0.2570027408824919,0.5116126348599628,0.20613432747176758,0.470863100582218,-0.02490334663323336,0.4042405920087695,-0.02523498917559988,0.403916816098994,0.20613432747176594,0.4708631005822197,-0.2462758270441266,0.37555687029147816,-0.007014273828324855,-0.4824725000168755,0.20573637308499143,0.47121193556924973,-0.0249033466332342,0.4042405920087696,-0.00701427382832695,-0.482472500016876,-0.24643798993175892,0.3750968010965934
133,-0.25336827508382825,0.5148768110114368,0.06154601416894566,-0.3380080892639461,-0.019590761810242406,0.4024765814773058,0.21467990609341786,0.4679707069435796,0.061546014168945326,-0.3380080892639475,-0.2528630456242891,0.5154163203249994,0.21507550164557798,0.4676130714739935,-0.019252760724719264,0.4027986731678398,-0.01959076181024208,0.40247658147730614,0.21507550164557618,0.4676130714739957,-0.244148464680634,0.3781777639026904,-0.015381647737235382,-0.48147694393232204,0.21467990609341914,0.46797070694358,-0.019252760724721138,0.4027986731678424,-0.015381647737237034,-0.48147694393232404,-0.2443234328117257,0.3777137687141586
134,-0.24911423110542452,0.5186565249203295,0.05677882009813807,-0.3362445602059614,-0.014032258642932158,0.40095049286103923,0.2235502315628014,0.4645746392322926,0.056778820098139546,-0.33624456020596205,-0.24860034284118013,0.5191944172062932,0.22394331633374265,0.464208180890597,-0.013687932779891873,0.40127081035517276,-0.014032258642932088,0.40095049286103873,0.2239433163337408,0.4642081808905981,-0.24192252717213686,0.38080205955520396,-0.023713897142463525,-0.480343763088745,0.22355023156280326,0.4645746392322916,-0.013687932779893146,0.40127081035517376,-0.023713897142464108,-0.4803437630887458,-0.24211049870261298,0.3803343257252652
135,-0.24473746674672045,0.5224067142177619,0.05209752847627415,-0.3344045726468258,-0.008560374893015726,0.39934190573152184,0.23234565161600684,0.46102588426852936,0.05209752847627476,-0.334404572646827,-0.2442149465297479,0.5229428019295518,0.23273607243029718,0.46065058227448547,-0.00820975859039777,0.3996603610885477,-0.008560374893014977,0.3993419057315213,0.23273607243029537,0.46065058227448796,-0.23959766866472904,0.3834259594622294,-0.0320097624361233,-0.4790745462250132,0.23234565161600865,0.46102588426852836,-0.00820975859039888,0.39966036108854913,-0.032009762436124134,-0.4790745462250137,-0.23979884096523552,0.38295467833706376
136,-0.24023840063645147,0.526123290106905,0.04750278810727847,-0.3324910660641464,-0.003175908836734395,0.3976541518040816,0.2410645286822234,0.45732655614704193,0.0475027881072797,-0.33249106606414885,-0.23970728142373926,0.52665738482565,0.24145213111877045,0.45694239134692616,-0.002819036902709765,0.3979706590682696,-0.003175908836733632,0.3976541518040808,0.24145213111876856,0.4569423913469285,-0.2371736493331787,0.38604567813619595,-0.04026804287913838,-0.4776708342764002,0.24106452868222494,0.45732655614704,-0.0028190369027112916,0.3979706590682693,-0.04026804287914,-0.4776708342764011,-0.23738821897877707,0.38557104514931095
137,-0.23561755984660399,0.5298021989792433,0.04299517133200538,-0.33050693992473845,0.002120435995722328,0.39589053771843863,0.24970528196315656,0.45347873026514746,0.0429951713320072,-0.33050693992473923,-0.23507788080778141,0.5303341116032227,0.25008991033738937,0.4530856851504325,0.0024835283800042074,0.39620501286466714,0.0021204359957219254,0.3958905377184373,0.25008991033738776,0.4530856851504337,-0.2346503337974574,0.38865744361762977,-0.04848759294798792,-0.47613411902173863,0.24970528196315808,0.45347873026514685,0.0024835283800026878,0.3962050128646679,-0.04848759294798806,-0.47613411902173847,-0.23487849655262916,0.3881796583859622
138,-0.23087557777602113,0.5334394238024253,0.03857517708937782,-0.32845505279886,0.007328048689908037,0.3940543438149525,0.2582663839295888,0.44948444249410535,0.038575177089377466,-0.3284550527988609,-0.23032738439850842,0.5339689647406719,0.25864788127473626,0.4490825012217403,0.007697326062929388,0.3943667046917384,0.007328048689908273,0.39405434381495263,0.2586478812747357,0.4490825012217432,-0.23202768962091108,0.3912574986268677,-0.05666731869039604,-0.47446584185317886,0.2582663839295901,0.44948444249410563,0.007697326062927737,0.39436670469174134,-0.05666731869039704,-0.47446584185317925,-0.23226964041983822,0.3907767650495453
139,-0.22601319210208307,0.5370309854333192,0.03424323392620168,-0.32633822158883347,0.012446408884789734,0.39214882299073545,0.2667463568493418,0.44534568847769834,0.03424323392620311,-0.32633822158883385,-0.22545653629391027,0.5375579648037863,0.26712456489688713,0.4449348368921118,0.012821835592778247,0.3924589892609133,0.012446408884789678,0.3921488229907347,0.2671245648968859,0.444934836892113,-0.22930578589194545,0.3938421016450412,-0.06480617409027638,-0.4726673926659334,0.2667463568493433,0.44534568847769807,0.012821835592776845,0.3924589892609148,-0.0648061740902772,-0.47266739266593505,-0.22956171881406034,0.3933586280047592
140,-0.2210312428013476,0.5405729438622308,0.02999970295444937,-0.32415922086802745,0.017475084779377974,0.39017719962972097,0.27514376934752405,0.44106442305505816,0.029999702954448523,-0.3241592208680283,-0.22046618299145535,0.54109717169501,0.2755185285069192,0.4406446487119372,0.017856625060083703,0.3904850927089878,0.017475084779379396,0.3901771996297204,0.2755185285069177,0.44064464871194003,-0.22648479189091936,0.39640752793082407,-0.07290315744192981,-0.4707401088655635,0.27514376934752754,0.441064423055056,0.017856625060082582,0.3904850927089882,-0.0729031574419304,-0.4707401088655655,-0.22675490013163835,0.395921526997853
